id,coordinate_X,coordinate_Y,STATION_NAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,
7037400.2023.8.27,-74.05,45.8,ST JEROME,2023-08-27 00:00:00,2023,8,27,0,None,0,None,None,None,12.8,None,None,None,23.6,None,None,None,
7037400.2023.12.19,-74.05,45.8,ST JEROME,2023-12-19 00:00:00,2023,12,19,None,M,None,M,None,None,-5.4,None,None,None,-1.7,None,None,None,
7037400.2023.10.4,-74.05,45.8,ST JEROME,2023-10-04 00:00:00,2023,10,4,0,None,0,None,None,None,12.8,None,None,None,28.9,None,None,None,
7037400.2023.8.3,-74.05,45.8,ST JEROME,2023-08-03 00:00:00,2023,8,3,20.8,None,0,None,None,None,12.3,None,None,None,23.2,None,None,None,
7037400.2023.8.31,-74.05,45.8,ST JEROME,2023-08-31 00:00:00,2023,8,31,0,None,0,None,None,None,7.4,None,None,None,20.7,None,None,None,
7037400.2023.2.20,-74.05,45.8,ST JEROME,2023-02-20 00:00:00,2023,2,20,0,T,0,None,None,None,-3.7,None,None,None,6,None,None,None,
7037400.2023.10.29,-74.05,45.8,ST JEROME,2023-10-29 00:00:00,2023,10,29,7,None,7,None,None,None,1.5,None,None,None,4.9,None,None,None,
7037400.2023.12.23,-74.05,45.8,ST JEROME,2023-12-23 00:00:00,2023,12,23,0,None,0,None,None,None,-13.3,None,None,None,-1.5,None,None,None,
7037400.2023.1.25,-74.05,45.8,ST JEROME,2023-01-25 00:00:00,2023,1,25,23,None,23,None,None,None,-18.4,None,None,None,-7.5,None,None,None,
7037400.2023.10.12,-74.05,45.8,ST JEROME,2023-10-12 00:00:00,2023,10,12,0,None,0,None,None,None,6.5,None,None,None,12.6,None,None,None,
7037400.2023.4.13,-74.05,45.8,ST JEROME,2023-04-13 00:00:00,2023,4,13,None,M,0,None,None,None,2,None,None,None,24.8,None,None,None,
7037400.2023.4.24,-74.05,45.8,ST JEROME,2023-04-24 00:00:00,2023,4,24,1.8,None,0,None,None,None,4.5,None,None,None,6.9,None,None,None,
7037400.2023.1.1,-74.05,45.8,ST JEROME,2023-01-01 00:00:00,2023,1,1,0,T,0,T,None,None,0.7,None,None,None,3.3,None,None,None,
7037400.2023.12.18,-74.05,45.8,ST JEROME,2023-12-18 00:00:00,2023,12,18,None,M,None,M,None,None,2.9,None,None,None,7.2,None,None,None,
7037400.2023.10.30,-74.05,45.8,ST JEROME,2023-10-30 00:00:00,2023,10,30,0,None,0,None,None,None,-0.5,None,None,None,3.7,None,None,None,
7037400.2023.4.3,-74.05,45.8,ST JEROME,2023-04-03 00:00:00,2023,4,3,0,T,0,T,None,None,-7.3,None,None,None,5.3,None,None,None,
7037400.2023.5.11,-74.05,45.8,ST JEROME,2023-05-11 00:00:00,2023,5,11,None,M,0,None,None,None,8.5,None,None,None,26.1,None,None,None,
7037400.2023.12.9,-74.05,45.8,ST JEROME,2023-12-09 00:00:00,2023,12,9,5,None,0,None,None,None,-6.5,None,None,None,2.1,None,None,None,
7037400.2023.1.2,-74.05,45.8,ST JEROME,2023-01-02 00:00:00,2023,1,2,0,None,0,None,None,None,-1.5,None,None,None,2.4,None,None,None,
7037400.2023.2.28,-74.05,45.8,ST JEROME,2023-02-28 00:00:00,2023,2,28,15,None,15,None,None,None,-9.5,None,None,None,-3,None,None,None,
7037400.2023.11.10,-74.05,45.8,ST JEROME,2023-11-10 00:00:00,2023,11,10,0,None,0,None,None,None,-1.9,None,None,None,4.7,None,None,None,
7037400.2023.10.2,-74.05,45.8,ST JEROME,2023-10-02 00:00:00,2023,10,2,0,None,0,None,None,None,8.1,None,None,None,23.5,None,None,None,
7037400.2023.6.28,-74.05,45.8,ST JEROME,2023-06-28 00:00:00,2023,6,28,51,None,0,None,None,None,17.8,None,None,None,22.3,None,None,None,
7037400.2023.11.20,-74.05,45.8,ST JEROME,2023-11-20 00:00:00,2023,11,20,0,None,0,None,None,None,-7,None,None,None,1,None,None,None,
7037400.2023.5.29,-74.05,45.8,ST JEROME,2023-05-29 00:00:00,2023,5,29,None,M,0,None,None,None,11,None,None,None,22,None,None,None,
7014160.2023.1.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-23 00:00:00,2023,1,23,0,None,None,None,None,None,-2.7,None,-1,None,0.6,None,96,None,
7014160.2023.1.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-22 00:00:00,2023,1,22,1.5,None,None,None,None,None,-2.9,None,-1.5,None,-0.1,None,97,None,
7014160.2023.1.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-26 00:00:00,2023,1,26,6.2,None,None,None,31,None,-8.3,None,-5.6,None,-3,None,92,None,
7014160.2023.1.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-24 00:00:00,2023,1,24,0.2,None,None,None,38,None,-11,None,-4.1,None,2.8,None,92,None,
7014160.2023.1.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-25 00:00:00,2023,1,25,13.5,None,None,None,31,None,-16,None,-11.4,None,-6.8,None,91,None,
7014160.2023.1.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-16 00:00:00,2023,1,16,0,None,None,None,None,None,-18.6,None,-10.2,None,-1.9,None,89,None,
7014160.2023.1.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-17 00:00:00,2023,1,17,0.2,None,None,None,None,None,-14.2,None,-8,None,-1.8,None,91,None,
7014160.2023.1.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-20 00:00:00,2023,1,20,2.5,None,None,None,36,None,-4.7,None,-3.2,None,-1.6,None,94,None,
7014160.2023.1.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-15 00:00:00,2023,1,15,0,None,None,None,None,None,-15.9,None,-9.8,None,-3.7,None,92,None,
7014160.2023.1.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-28 00:00:00,2023,1,28,1.5,None,None,None,47,None,-13.4,None,-5.5,None,2.3,None,95,None,
7014160.2023.1.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-27 00:00:00,2023,1,27,1,None,None,None,None,None,-15.7,None,-10.8,None,-6,None,91,None,
7014160.2023.1.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-19 00:00:00,2023,1,19,2.1,None,None,None,36,None,-5.2,None,-2.4,None,0.3,None,94,None,
7014160.2023.1.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-21 00:00:00,2023,1,21,0,None,None,None,None,None,-4.9,None,-3.7,None,-2.4,None,87,None,
7014160.2023.1.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-30 00:00:00,2023,1,30,2.3,None,None,None,None,None,-19.1,None,-14.3,None,-9.5,None,89,None,
7014160.2023.1.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-29 00:00:00,2023,1,29,11.4,None,None,None,37,None,-15.1,None,-10,None,-4.8,None,92,None,
7014160.2023.1.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-18 00:00:00,2023,1,18,2.1,None,None,None,None,None,-5,None,-0.3,None,4.5,None,97,None,
7014160.2023.1.31,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-31 00:00:00,2023,1,31,0.2,None,None,None,None,None,-24.1,None,-16.9,None,-9.7,None,90,None,
7014160.2023.1.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-03 00:00:00,2023,1,3,0,None,None,None,None,None,0.6,None,1.9,None,3.3,None,93,None,
7014160.2023.1.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-06 00:00:00,2023,1,6,2.6,None,None,None,None,None,-4.6,None,-2.2,None,0.3,None,97,None,
7014160.2023.1.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-04 00:00:00,2023,1,4,6.7,None,None,None,41,None,-5,None,-1.1,None,2.9,None,97,None,
7014160.2023.1.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-14 00:00:00,2023,1,14,0,None,None,None,None,None,-14.8,None,-9.4,None,-4,None,93,None,
7014160.2023.1.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-12 00:00:00,2023,1,12,8,None,None,None,None,None,-9.7,None,-6.2,None,-2.8,None,95,None,
7014160.2023.1.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-07 00:00:00,2023,1,7,0,None,None,None,None,None,-8.3,None,-4.4,None,-0.5,None,95,None,
7014160.2023.1.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-10 00:00:00,2023,1,10,0.2,None,None,None,None,None,-16.7,None,-9.9,None,-3.1,None,88,None,
7014160.2023.1.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-05 00:00:00,2023,1,5,4.6,None,None,None,38,None,-5.6,None,-4.6,None,-3.6,None,94,None,
7014160.2023.1.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-13 00:00:00,2023,1,13,11,None,None,None,37,None,-5.3,None,-3,None,-0.7,None,96,None,
7014160.2023.1.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-09 00:00:00,2023,1,9,0.8,None,None,None,31,None,-5.1,None,-2.8,None,-0.5,None,91,None,
7014160.2023.1.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-01 00:00:00,2023,1,1,6.7,None,None,None,None,None,-0.1,None,2.1,None,4.4,None,100,None,
7014160.2023.1.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-02 00:00:00,2023,1,2,0.2,None,None,None,None,None,-0.4,None,1.2,None,2.8,None,96,None,
7014160.2023.1.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-11 00:00:00,2023,1,11,0,None,None,None,None,None,-19.9,None,-14.3,None,-8.7,None,90,None,
7014160.2023.1.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-01-08 00:00:00,2023,1,8,0,None,None,None,None,None,-13.6,None,-9.3,None,-5,None,87,None,
7014160.2023.2.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-03 00:00:00,2023,2,3,0.4,None,None,None,40,None,-28.3,None,-20.9,None,-13.6,None,64,None,
7014160.2023.2.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-07 00:00:00,2023,2,7,1.8,None,None,None,None,None,-20.5,None,-10.3,None,-0.1,None,96,None,
7014160.2023.2.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-02 00:00:00,2023,2,2,0.3,None,None,None,59,None,-13.5,None,-7.4,None,-1.2,None,89,None,
7014160.2023.2.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-01 00:00:00,2023,2,1,0,None,None,None,None,None,-29,None,-19,None,-9,None,90,None,
7014160.2023.2.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-05 00:00:00,2023,2,5,2.7,None,None,None,None,None,-20.4,None,-14.3,None,-8.1,None,88,None,
7014160.2023.2.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-10 00:00:00,2023,2,10,7.8,None,None,None,53,None,-3.2,None,0.6,None,4.3,None,99,None,
7014160.2023.2.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-06 00:00:00,2023,2,6,0.4,None,None,None,None,None,-19.6,None,-11.9,None,-4.2,None,91,None,
7014160.2023.2.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-08 00:00:00,2023,2,8,0.2,None,None,None,None,None,-2.8,None,0.7,None,4.2,None,93,None,
7014160.2023.2.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-04 00:00:00,2023,2,4,0,None,None,None,None,None,-30.4,None,-25.1,None,-19.8,None,71,None,
7014160.2023.2.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-09 00:00:00,2023,2,9,12.3,None,None,None,None,None,-9.3,None,-4.5,None,0.4,None,98,None,
7014160.2023.2.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-16 00:00:00,2023,2,16,0.3,None,None,None,47,None,-3.4,None,1.5,None,6.5,None,73,None,
7014160.2023.2.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-27 00:00:00,2023,2,27,0.2,None,None,None,None,None,-22,None,-14.4,None,-6.8,None,84,None,
7014160.2023.2.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-19 00:00:00,2023,2,19,0,None,None,None,38,None,-11.7,None,-3.2,None,5.2,None,96,None,
7014160.2023.2.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-23 00:00:00,2023,2,23,5.6,None,None,None,39,None,-13.1,None,-11.7,None,-10.2,None,85,None,
7014160.2023.2.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-25 00:00:00,2023,2,25,0.4,None,None,None,None,None,-27.4,None,-19.9,None,-12.3,None,87,None,
7014160.2023.2.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-17 00:00:00,2023,2,17,14.8,None,None,None,43,None,-17.2,None,-10.3,None,-3.4,None,91,None,
7014160.2023.2.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-22 00:00:00,2023,2,22,0.2,None,None,None,32,None,-13.2,None,-9,None,-4.8,None,81,None,
7014160.2023.2.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-11 00:00:00,2023,2,11,0.7,None,None,None,41,None,-10.5,None,-5.5,None,-0.4,None,91,None,
7014160.2023.2.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-21 00:00:00,2023,2,21,0.7,None,None,None,None,None,-16.5,None,-11.3,None,-6.1,None,89,None,
7014160.2023.2.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-26 00:00:00,2023,2,26,0.3,None,None,None,None,None,-21.1,None,-14.9,None,-8.6,None,90,None,
7014160.2023.2.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-20 00:00:00,2023,2,20,0.5,None,None,None,36,None,-11.4,None,-3.1,None,5.2,None,86,None,
7014160.2023.2.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-28 00:00:00,2023,2,28,11.5,None,None,None,46,None,-7.2,None,-3.3,None,0.7,None,98,None,
7014160.2023.2.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-18 00:00:00,2023,2,18,0,None,None,None,34,None,-20.3,None,-10.3,None,-0.3,None,89,None,
7014160.2023.2.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-12 00:00:00,2023,2,12,0,None,None,None,None,None,-7.5,None,-2.9,None,1.6,None,97,None,
7014160.2023.2.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-24 00:00:00,2023,2,24,0.4,None,None,None,None,None,-22.3,None,-15.4,None,-8.5,None,77,None,
7014160.2023.2.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-15 00:00:00,2023,2,15,3.4,None,None,None,46,None,-5.4,None,1.2,None,7.7,None,98,None,
7014160.2023.2.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-13 00:00:00,2023,2,13,0,None,None,None,None,None,-4.9,None,-0.6,None,3.7,None,95,None,
7014160.2023.2.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-02-14 00:00:00,2023,2,14,0,None,None,None,None,None,-3.3,None,1.5,None,6.4,None,86,None,
7014160.2023.3.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-06 00:00:00,2023,3,6,0,None,None,None,44,None,-3.5,None,1.1,None,5.7,None,59,None,
7014160.2023.3.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-10 00:00:00,2023,3,10,0,None,None,None,None,None,-7.7,None,-4.4,None,-1.1,None,84,None,
7014160.2023.3.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-07 00:00:00,2023,3,7,0.2,None,None,None,34,None,-5.9,None,-3.5,None,-1.1,None,87,None,
7014160.2023.3.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-02 00:00:00,2023,3,2,6.1,None,None,None,32,None,-5.2,None,-1.6,None,2.1,None,96,None,
7014160.2023.3.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-04 00:00:00,2023,3,4,8,None,None,None,31,None,-7.7,None,-4.4,None,-1.1,None,97,None,
7014160.2023.3.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-09 00:00:00,2023,3,9,0,None,None,None,None,None,-7.3,None,-2.4,None,2.5,None,86,None,
7014160.2023.3.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-05 00:00:00,2023,3,5,0,None,None,None,None,None,-5.6,None,-0.4,None,4.9,None,97,None,
7014160.2023.3.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-08 00:00:00,2023,3,8,0.2,None,None,None,None,None,-4.5,None,-1.1,None,2.3,None,80,None,
7014160.2023.3.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-03 00:00:00,2023,3,3,0.2,None,None,None,None,None,-16.4,None,-10.8,None,-5.1,None,86,None,
7014160.2023.3.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-01 00:00:00,2023,3,1,0.3,None,None,None,None,None,-8.6,None,-3.3,None,2.1,None,93,None,
7014160.2023.3.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-12 00:00:00,2023,3,12,0,None,None,None,None,None,-8.1,None,-2.5,None,3.1,None,76,None,
7014160.2023.3.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-20 00:00:00,2023,3,20,0,None,None,None,40,None,-10,None,-2.7,None,4.5,None,81,None,
7014160.2023.3.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-23 00:00:00,2023,3,23,9.8,None,None,None,None,None,-1.3,None,0.5,None,2.2,None,100,None,
7014160.2023.3.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-15 00:00:00,2023,3,15,0,None,None,None,44,None,-2.2,None,2.4,None,7,None,72,None,
7014160.2023.3.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-17 00:00:00,2023,3,17,8.9,None,None,None,43,None,0.5,None,3,None,5.5,None,97,None,
7014160.2023.3.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-27 00:00:00,2023,3,27,0,None,None,None,None,None,-3,None,1.9,None,6.8,None,94,None,
7014160.2023.3.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-29 00:00:00,2023,3,29,1,None,None,None,61,None,-7.9,None,0.2,None,8.4,None,98,None,
7014160.2023.3.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-11 00:00:00,2023,3,11,0,None,None,None,None,None,-5.9,None,-0.8,None,4.2,None,77,None,
7014160.2023.3.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-13 00:00:00,2023,3,13,0.2,None,None,None,None,None,-3.6,None,0.1,None,3.7,None,95,None,
7014160.2023.3.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-18 00:00:00,2023,3,18,0,None,None,None,42,None,-2.5,None,0.6,None,3.8,None,80,None,
7014160.2023.3.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-30 00:00:00,2023,3,30,0.2,None,None,None,43,None,-8.8,None,-4.3,None,0.2,None,70,None,
7014160.2023.3.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-14 00:00:00,2023,3,14,2.9,None,None,None,41,None,0.5,None,2,None,3.5,None,97,None,
7014160.2023.3.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-16 00:00:00,2023,3,16,0,None,None,None,32,None,-0.9,None,1.3,None,3.5,None,92,None,
7014160.2023.3.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-21 00:00:00,2023,3,21,0,None,None,None,None,None,-4.7,None,0.1,None,4.9,None,89,None,
7014160.2023.3.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-22 00:00:00,2023,3,22,0.2,None,None,None,None,None,-7.6,None,-3.8,None,0,None,60,None,
7014160.2023.3.31,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-31 00:00:00,2023,3,31,3.7,None,None,None,None,None,-7.4,None,-1.9,None,3.7,None,100,None,
7014160.2023.3.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-25 00:00:00,2023,3,25,12.1,None,None,None,32,None,-5,None,-1.5,None,2.1,None,100,None,
7014160.2023.3.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-19 00:00:00,2023,3,19,0.5,None,None,None,49,None,-9.4,None,-6,None,-2.5,None,81,None,
7014160.2023.3.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-28 00:00:00,2023,3,28,0,None,None,None,None,None,-5.1,None,-0.7,None,3.8,None,86,None,
7014160.2023.3.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-24 00:00:00,2023,3,24,0.2,None,None,None,None,None,-5,None,0.3,None,5.7,None,85,None,
7014160.2023.3.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-03-26 00:00:00,2023,3,26,11.3,None,None,None,45,None,0.3,None,2.1,None,3.8,None,100,None,
7014160.2023.4.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-03 00:00:00,2023,4,3,0,None,None,None,35,None,-4.8,None,0.9,None,6.6,None,87,None,
7014160.2023.4.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-07 00:00:00,2023,4,7,0,None,None,None,54,None,-4.9,None,-0.5,None,4,None,64,None,
7014160.2023.4.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-04 00:00:00,2023,4,4,0,None,None,None,32,None,-4.1,None,2.1,None,8.3,None,99,None,
7014160.2023.4.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-06 00:00:00,2023,4,6,16.5,None,None,None,None,M,-0.2,None,3.2,None,6.6,None,100,None,
7014160.2023.4.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-01 00:00:00,2023,4,1,12.1,None,None,None,35,None,0.7,None,4.4,None,8.1,None,100,None,
7014160.2023.4.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-02 00:00:00,2023,4,2,0.2,None,None,None,44,None,-8,None,-2.9,None,2.3,None,67,None,
7014160.2023.4.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-05 00:00:00,2023,4,5,13.9,None,None,None,90,None,-2.9,None,-1.5,None,0,None,100,None,
7014160.2023.4.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-14 00:00:00,2023,4,14,0,None,None,None,None,None,8.8,None,13.6,None,18.3,None,53,None,
7014160.2023.4.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-29 00:00:00,2023,4,29,4,None,None,None,40,None,7.5,None,12.5,None,17.5,None,93,None,
7014160.2023.4.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-25 00:00:00,2023,4,25,0,None,None,None,None,None,3.8,None,7.9,None,12,None,99,None,
7014160.2023.4.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-26 00:00:00,2023,4,26,0.7,None,None,None,None,None,0.3,None,5.9,None,11.5,None,100,None,
7014160.2023.4.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-30 00:00:00,2023,4,30,15,None,None,None,41,None,7.1,None,11.3,None,15.4,None,99,None,
7014160.2023.4.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-22 00:00:00,2023,4,22,0.2,None,None,None,49,None,6.8,None,13.9,None,21,None,82,None,
7014160.2023.4.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-16 00:00:00,2023,4,16,0,None,None,None,None,None,5.3,None,13.6,None,21.8,None,78,None,
7014160.2023.4.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-11 00:00:00,2023,4,11,0,None,None,None,47,None,7,None,12,None,17.1,None,64,None,
7014160.2023.4.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-28 00:00:00,2023,4,28,0,None,None,None,None,None,1.6,None,10.1,None,18.5,None,99,None,
7014160.2023.4.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-23 00:00:00,2023,4,23,20,None,None,None,32,None,6.3,None,9.6,None,12.9,None,100,None,
7014160.2023.4.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-19 00:00:00,2023,4,19,0,None,None,None,37,None,1.8,None,5.4,None,8.9,None,81,None,
7014160.2023.4.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-21 00:00:00,2023,4,21,0,None,None,None,31,None,2.2,None,8.1,None,14.1,None,70,None,
7014160.2023.4.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-24 00:00:00,2023,4,24,4.6,None,None,None,None,None,4.7,None,7.6,None,10.5,None,100,None,
7014160.2023.4.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-20 00:00:00,2023,4,20,0,None,None,None,33,None,0.4,None,5.1,None,9.8,None,73,None,
7014160.2023.4.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-15 00:00:00,2023,4,15,0,None,None,None,None,None,6.1,None,13.8,None,21.5,None,60,None,
7014160.2023.4.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-10 00:00:00,2023,4,10,0,None,None,None,37,None,-0.1,None,8.3,None,16.8,None,72,None,
7014160.2023.4.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-17 00:00:00,2023,4,17,9,None,None,None,41,None,7.2,None,8.9,None,10.7,None,100,None,
7014160.2023.4.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-18 00:00:00,2023,4,18,0.2,None,None,None,44,None,4,None,7.5,None,11.1,None,87,None,
7014160.2023.4.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2023-04-09 00:00:00,2023,4,9,0,None,None,None,33,None,-6.1,None,2,None,10.1,None,82,None,
